"Timestamp","Selecciona tu sexo 👤","¿Cuántos años tienes? 🎂","¿Cuál es tu situación sentimental? ❤️","¿Trabajas? 💼","¿Tienes hijos? 🍼","¿Cuál es tu código postal?","¿A qué carrera ingresaste?","¿En qué grupo estás?","¿Qué tanto evitaste que tu carrera tuviera matemáticas?","Esta carrera ¿Fue tu primera opción?","¿La FES Acatlán fue tu primera opción para cursar esta carrera?","¿De qué bachillerato provienes?","¿Qué promedio obtuviste en el bachillerato?","Si tuvieras que volver a clases presenciales ¿Cuánto tiempo tardarías en minutos en llegar a la FES Acatlán? ⏱","¿Cuánto gastarías de pasaje / gasolina a la semana?","¿A cuánto asciende el ingreso mensual neto de todas las personas que trabajan y viven contigo?","¿En dónde tomas tus clases en línea?","¿Cuántas personas viven contigo?","De las personas que viven contigo ¿Cuántas toman clases en línea?","De las personas que viven contigo ¿Cuántas trabajan en línea?","¿Cuántas computadoras hay en tu casa?","¿Cómo funciona tu internet para las clases en línea?","Hazle un test a tu Internet (ingresando a speedtest.net) y compártenos su velocidad","¿Qué sistema operativo tiene la computadora que utilizas para estudiar en línea?","¿Con cuántas personas compartes habitación mientras tomas clases en línea?","Aproximadamente ¿Cuánto has gastado para adaptarte a las clases en línea?","Del 1 al 5 ¿Qué tan bien estaban preparados tus profesores para dar clases en línea?","¿Cuánto tiempo en minutos dedicas a estudiar fuera de las clases en línea?","Aproximadamente ¿Cuántas veces revisas tu celular mientras estás en una clase en línea?","Del 1 al 5 ¿Cuánto extrañas las clases presenciales? 📖","Del 1 al 5 ¿Cuánto extrañas convivir con tus compañeros o amigos de la escuela? 👩🏻‍🤝‍🧑🏼","Del 1 al 5 ¿Cuánto extrañas las actividades extras que ofrecía tu escuela? ⚽🎹🎬","Del 1 al 5 ¿Cuánto te agrada poner la cámara en las clases en línea?","Del 1 al 5 ¿Qué tan buen estudiante en línea consideras que eres?","¿Te gustaría volver a clases presenciales?"
"2021/10/20 9:37:51 AM CDT","Mujer","18","Tengo pareja","Si","No","04300","Derecho Escolarizado","1103","5","Si","No","CCH","8.0","150","1800 ","15000","Mi casa","3","1","1","3","3","15.70","Windows","0","3000","3","120","2","5","5","5","3","3","Si"
"2021/10/20 9:38:21 AM CDT","Mujer","18","Soltero","No","No","52928","Derecho Escolarizado","1103","4","Si","Sí","CCH","8.0","120","300","2500","Mi casa","1","0","0","1","3","20.97","Windows","0","4500","3","50","9","4","4","4","1","2","Si"
"2021/10/20 9:38:43 AM CDT","Hombre","19","Soltero","Si","No","54942","Derecho Escolarizado","1103","2","Si","Sí","CCH","8.6","110","350","17000","Mi casa","7","3","0","2","3","13.66","Windows","2","0","4","240","4","2","3","3","4","4","No"
"2021/10/20 9:38:46 AM CDT","Mujer","18","Soltero","No","No","01740","Derecho Escolarizado","1103","1","Si","No","CCH","8.3","130 ","120","6500","Mi casa","2","1","0","1","5","30.49","Windows","1","450","5","180","2","5","5","5","3","4","Si"
"2021/10/20 9:38:53 AM CDT","Mujer","18","Tengo pareja","No","No","02459","Derecho Escolarizado","1103","3","Si","Sí","CCH","8.5","40","100","4500","Mi casa","3","0","0","1","3","2.43","Windows","0","1000","2","300","10","3","3","2","2","2","Si"
"2021/10/20 9:39:10 AM CDT","Mujer","18","Soltero","No","No","53100","Derecho Escolarizado","1103","2","Si","Sí","CCH","9.86","15","300","32000","Mi casa","2","0","0","4","5","105.15","MAC OS X","0","0","3","120","5","5","5","5","4","4","Si"
"2021/10/20 9:39:18 AM CDT","Hombre","18","Soltero","No","No","90583","Derecho Escolarizado","1103","3","Si","Sí","Otro","8.0","0","0","5000","Mi casa","3","1","2","2","3","99.19","Windows","2","20000","4","90","14","5","5","5","1","3","Si"
"2021/10/20 9:39:23 AM CDT","Mujer","21","Soltero","No","No","54416","Derecho Escolarizado","1103","4","Si","Sí","Prepa UNAM","8.7","60","500","15000","Mi casa","2","1","0","3","4","32.34","Windows","0","4000","5","180","5","5","5","5","3","4","Si"
"2021/10/20 9:39:35 AM CDT","Hombre","28","Soltero","Si","No","553660","Derecho Escolarizado","1103","1","Si","Sí","CCH","7.3","60","600","0","Mi casa","1","0","0","1","4","0","Windows","1","2000","4","6","5","4","4","5","3","3","Si"
"2021/10/20 9:39:46 AM CDT","Hombre","18","Soltero","Si","No","54807","Derecho Escolarizado","1103","2","Si","Sí","CCH","8.3","150","1100","3500","Mi casa","6","3","0","1","5","40.76","Windows","0","30000","3","60","15","4","5","5","1","4","Si"
"2021/10/20 9:40:20 AM CDT","Mujer","21","Tengo pareja","No","Si","01540","Derecho Escolarizado","1103","1","Si","No","Prepa UNAM","7.1","120","350","22000","Mi casa","8","2","0","2","5","27.24","Windows","2","19000","5","120","2","3","2","3","2","4","No"
"2021/10/20 9:40:24 AM CDT","Hombre","18","Soltero","No","No","52400","Derecho Escolarizado","1103","3","Si","No","Otro","9.2","180","1000","10000","Mi casa","4","2","1","1","3","65","Windows","0","3000","2","90","10","4","3","3","2","4","Si"
"2021/10/20 9:40:51 AM CDT","Mujer","20","Tengo pareja","No","No","12300","Derecho Escolarizado","1103","4","Si","Sí","CCH","7.71","210","100","3000","Mi casa","2","1","0","2","3","9.69","Windows","0","10000","3","120","5","4","5","5","2","2","No"
"2021/10/20 9:41:00 AM CDT","Mujer","18","Soltero","No","No","54407","Derecho Escolarizado","1103","2","Si","Sí","CCH","9.0","100","250","10000","Mi casa","4","1","0","1","2","31.20","Windows","0","1000","3","90","10","3","4","4","3","4","Si"
"2021/10/20 9:42:37 AM CDT","Hombre","20","Tengo pareja","No","No","09850","Derecho Escolarizado","1103","3","Si","Sí","CCH","7.5","120","550","20000","Mi casa","3","0","1","2","4","41.19","Windows","3","15000","4","250","3","5","1","3","1","2","Si"
"2021/10/20 9:42:50 AM CDT","Mujer","18","Soltero","No","No","03100","Derecho Escolarizado","1103","2","Si","Sí","Prepa UNAM","9.4","30","30","29000","Mi casa","5","1","1","2","3","19.57","Windows","2","2000","3","160","3","4","5","4","2","2","Si"
"2021/10/20 9:42:51 AM CDT","Mujer","17","Soltero","No","No","54803","Derecho Escolarizado","1103","4","Si","Sí","Otro","9.4","90 ","350","4100","Mi casa","2","1","0","1","3","40.09","Windows","0","700","4","240","2","3","5","4","3","4","No"
"2021/10/20 9:43:04 AM CDT","Mujer","20","Soltero","No","No","10640","Derecho Escolarizado","1103","5","No","No","Prepa UNAM","7.6","2.00","100","21000","Mi casa","3","1","0","3","3","81.90","Windows","0","16000","3","200","10 ","3","4","3","2","4","No"
"2021/10/20 9:43:08 AM CDT","Hombre","21","Soltero","No","No","54945","Derecho Escolarizado","1103","3","Si","Sí","Otro","7.6","150","460","3500","Mi casa","3","2","0","1","4","23.4 ","Windows","1","4000","5","300","5","3","3","3","3","3","No"
"2021/10/20 9:43:47 AM CDT","Hombre","17","Soltero","No","No","53490","Derecho Escolarizado","1103","4","Si","Sí","CCH","8.1","30","250","6000","Mi casa","1","0","0","1","3","40.77","Windows","1","0","3","2","3","2","2","1","1","3","Si"
"2021/10/20 9:44:00 AM CDT","Hombre","19","Soltero","No","No","11590","Derecho Escolarizado","1103","4","No","Sí","Prepa UNAM","7","1 ","150","000","Mi casa","6","3","1","5","4","40.96","Windows","0","0","4","4","2","4","3","3","2","3","Si"
"2021/10/20 9:48:39 AM CDT","Hombre","20","Soltero","No","No","52777","Derecho Escolarizado","1103","3","Si","Sí","Prepa UNAM","8","60","50","1220","Mi casa","5","1","0","2","5","6","Unix / Linux","1","300","4","10","8","3","4","5","5","5","Si"
"2021/10/20 11:46:45 AM CDT","Mujer","18","Soltero","No","No","53420","Derecho Escolarizado","1109","1","Si","Sí","Otro","8.3"," 60","250","2000","Mi casa","4","1","0","1","3","20.86","Windows","0","0","5","60","7","3","3","5","1","4","Si"
"2021/10/20 1:02:30 PM CDT","Mujer","18","Soltero","No","No","54050","Derecho Escolarizado","1101","5","Si","Sí","Otro","8.9","15 ","200","16000","Mi casa","3","0","2","3","3","80","Windows","0","10000","3","180","6","5","5","5","1","3","Si"
"2021/10/20 4:20:15 PM CDT","Hombre","18","Tengo pareja","Si","No","04369","Derecho Escolarizado","1151","3","Si","Sí","CCH","7.54","120","40.00","6000","Mi casa","3","2","1","1","3","27.33","Windows","0","6000","4","120","5","3","5","4","2","3","Si"
"2021/10/20 4:20:45 PM CDT","Hombre","18","Tengo pareja","No","No","07750","Derecho Escolarizado","1107","5","Si","Sí","Prepa UNAM","7.8","90 ","30 ","13000","Mi casa","4","2","0","1","3","4.90","Windows","1","400","3","80","15","5","5","5","2","3","Si"
"2021/10/20 4:21:06 PM CDT","Hombre","22","Soltero","No","No","03400","Derecho Escolarizado","1151","1","Si","Sí","Prepa UNAM","7.6","60","120","9000","Mi casa","2","1","0","1","3","5","Windows","1","3000","3","60","3","3","1","5","1","5","No"
"2021/10/20 4:21:07 PM CDT","Mujer","19","Soltero","Si","No","54944","Derecho Escolarizado","1151","5","No","Sí","CCH","7.6","130","100","5000","Mi casa","4","1","0","1","3","127.6","Windows","3","2000","1","60","8","1","5","3","1","1","No"
"2021/10/20 4:21:14 PM CDT","Hombre","18","Soltero","No","No","53320","Derecho Escolarizado","1151","1","Si","Sí","Otro","7.4","30","100","5000","Mi casa","3","1","0","0","3","39.15","Windows","0","2000","3","1 ","10","5","5","5","1","3","Si"
"2021/10/20 4:21:33 PM CDT","Hombre","21","Soltero","No","No","54060","Derecho Escolarizado","1151","1","Si","Sí","Otro","8","30","200 ","1000","Mi casa","2","0","0","1","5","90","Windows","0","0","4","10000","2","1","3","3","3","5","Si"
"2021/10/20 4:21:33 PM CDT","Hombre","18","Soltero","No","No","54570","Derecho Escolarizado","1151","5","Si","Sí","CCH","8.61","60","400","600","Mi casa","5","3","0","1","3","26","Windows","2","5000","3","60","5","5","5","5","1","3","Si"
"2021/10/20 4:21:36 PM CDT","Mujer","19","Tengo pareja","No","No","54090","Derecho Escolarizado","1151","3","Si","Sí","CCH","8.5","2 ","600","4000","Mi casa","3","1","0","1","4","4","Windows","1","0","5","3","2","4","5","5","2","3","Si"
"2021/10/20 4:22:08 PM CDT","Hombre","19","Soltero","No","No","02459","Derecho Escolarizado","1151","1","Si","No","Prepa UNAM","7.6","60","10","15000","Mi casa","3","0","0","1","1","9.82","Windows","1","2300","4","180","5","5","5","5","1","3","Si"
"2021/10/20 4:22:10 PM CDT","Hombre","17","Tengo pareja","No","No","53030","Derecho Escolarizado","1151","3","Si","Sí","CCH","8.1","15 ","20","3200","Mi casa","4","3","0","2","4","12.60","Windows","2","10000","4","180","5","5","5","4","2","4","Si"
"2021/10/20 4:22:29 PM CDT","Mujer","21","Tengo pareja","Si","Si","52765","Derecho Escolarizado","1151","3","Si","No","Prepa UNAM","7.85","75","180","18.000","Mi casa","3","1","0","3","2","9.13","Windows","1","10000","5","120","10","5","5","3","1","3","Si"
"2021/10/20 4:22:59 PM CDT","Hombre","18","Soltero","No","No","52775","Derecho Escolarizado","1151","3","Si","Sí","Prepa UNAM","8","90","350","5000","Mi casa","3","1","0","2","4","9.61","Windows","0","2500","3","40","5","5","5","3","1","3","Si"
"2021/10/20 4:23:04 PM CDT","Mujer","18","Tengo pareja","No","No","54049","Derecho Escolarizado","1151","5","Si","Sí","CCH","7.6","60","200","10000","Mi casa","3","1","0","2","3","50","Windows","1","9500","2","90","7","1","1","5","1","3","No"
"2021/10/20 4:23:31 PM CDT","Mujer","19","Soltero","No","No","53430","Derecho Escolarizado","1151","3","Si","Sí","Otro","8.6","20","225","15000","Mi casa","2","1","2","2","4","37.46","Windows","0","4000","4","30 ","9","5","5","5","3","3","Si"
"2021/10/20 4:23:33 PM CDT","Mujer","18","Tengo pareja","No","No","55010","Derecho Escolarizado","1151","3","Si","Sí","CCH","8.7","90","300","12000","Mi casa","4","1","0","2","5","119.65","Windows","0","15000","3","120","10","5","5","5","2","3","Si"
"2021/10/20 4:23:39 PM CDT","Mujer","19 ","Tengo pareja","No","No","54170","Derecho Escolarizado","1151","5","Si","Sí","Prepa UNAM","7.9","100","350","4000","Mi casa","6","1","0","1","1","36.08","Windows","2","6000","3","360","2","4","5","5","3","5","No"
"2021/10/20 4:23:40 PM CDT","Mujer","18","Soltero","No","No","01710","Derecho Escolarizado","1151","3","No","Sí","Otro","7.5","90","42","13500","Mi casa","3","1","0","3","3","16.97","Windows","1","15000","3","150","5 ","5","5","4","2","3","Si"
"2021/10/20 4:23:49 PM CDT","Hombre","19","Soltero","Si","No","54942","Derecho Escolarizado","1151","3","No","Sí","CCH","7.2","95","4500","6000","Mi casa","8","3","0","9","3","14.48","MAC OS X","2","21000","4","90","40","3","1","3","1","3","Si"
"2021/10/20 4:24:01 PM CDT","Mujer","20","Tengo pareja","No","No","55138","Derecho Escolarizado","1151","3","Si","Sí","CCH","7.9","120","100","12000","Mi casa","5","1","0","2","4","18.18","Windows","0","0","5","60","15","2","5","1","2","4","No"
"2021/10/20 4:24:18 PM CDT","Hombre","18","Tengo pareja","No","No","57000","Derecho Escolarizado","1151","5","Si","Sí","CCH","8.5","2 ","70","15000","Mi casa","6","3","0","3","3","9.41","Windows","0","2000","2","120","10","3","3","3","1","3","No"
"2021/10/20 4:24:22 PM CDT","Mujer","18","Soltero","No","No","14039","Derecho Escolarizado","1151","1","Si","No","CCH","8.2","150","300","6000","Mi casa","5","2","0","1","4","39.77","Windows","0","5000","5","2","10","3","5","5","1","3","No"
"2021/10/20 4:24:23 PM CDT","Mujer","19","Soltero","No","No","06450","Derecho Escolarizado","1151","5","Si","No","CCH","7.4","140","150","25000","Mi casa","3","0","1","4","4","41.24","Windows","0","0","3","60","5","1","1","1","1","4","No"
"2021/10/20 4:24:25 PM CDT","Mujer","17","Tengo pareja","Si","No","54910","Derecho Escolarizado","1151","3","Si","Sí","CCH","8","90","1000","6000","Mi casa","4","0","0","1","2","14.27","Windows","0","1000","3","3","5","2","3","3","2","3","Si"
"2021/10/20 4:24:30 PM CDT","Hombre","17","Soltero","No","No","54000","Derecho SUA y ED","1151","3","Si","Sí","CCH","9.2","45","130","10000","Mi casa","5","1","0","2","4","22.98","Windows","2","2000","4","80","5","5","5","5","3","3","Si"
"2021/10/20 4:24:31 PM CDT","Hombre","23","Soltero","No","No","05730","Derecho Escolarizado","1151","3","Si","Sí","Prepa UNAM","7.2","80","500","6000","Mi casa","1","0","0","1","4","27.55","MAC OS X","0","2500","5","240","10","5","3","4","2","5","Si"
"2021/10/20 4:24:42 PM CDT","Mujer","18","Tengo pareja","No","No","54761","Derecho Escolarizado","1151","1","Si","Sí","CCH","8.02","30","20","55.000","Mi casa","3","1","0","5","4","38.84","Windows","0","0","3","1","5","5","5","5","2","3","Si"
"2021/10/20 4:24:47 PM CDT","Hombre","19","Soltero","No","No","54745","Derecho Escolarizado","1151","2","Si","Sí","Otro","9.0","40","700","30000","Mi casa","9","4","0","4","4","12.08","Windows","0","20000","5","240","30","5","5","5","3","4","Si"
"2021/10/20 4:25:00 PM CDT","Hombre","18","Soltero","Si","No","54414","Derecho Escolarizado","1151","3","Si","Sí","CCH","8.31","90","200","15000","Mi casa","4","2","0","1","3","13.40","Windows","0","1000","5","60","4","4","5","5","1","3","Si"
"2021/10/20 4:25:27 PM CDT","Hombre","20","Soltero","Si","No","54110","Derecho Escolarizado","1152","3","No","Sí","CCH","7.1","120","200","7000","Mi casa","4","3","1","1","3","170","Windows","4","7000","3","60","10","3","3","4","2","3","No"
"2021/10/20 4:25:40 PM CDT","Hombre","19","Soltero","No","No","76800","Derecho Escolarizado","1151","5","Si","No","Prepa UNAM","8.4","5 ","10 ","20000","Mi casa","4","2","2","3","4","22.46","Windows","0","3000","4","125","7","5","5","4","2","5","Si"
"2021/10/20 4:26:21 PM CDT","Mujer","18 ","Soltero","No","No","06470","Derecho Escolarizado","1151","3","Si","Sí","Otro","7.8 ","60 ","120 ","5000 ","Mi casa","2 ","1 ","0 ","2","4","4 ","Windows","0 ","1200","3","30","4 ","5","5","4","3","5","Si"
"2021/10/20 4:26:22 PM CDT","Mujer","18","Tengo pareja","No","No","57730","Derecho Escolarizado","1151","5","Si","Sí","CCH","8.2","120 ","400","8000","Mi casa","6","1","0","1","4","30.50","Windows","1","2000","4","120","3","5","5","5","3","3","Si"
"2021/10/20 4:26:24 PM CDT","Hombre","18","Soltero","No","No","10010","Derecho Escolarizado","1151","5","Si","No","Prepa UNAM","8.13","50 ","300","40000","Mi casa","4","2","0","2","3","26.45","Windows","0","1000","3","150","4","4","5","5","3","4","Si"
"2021/10/20 4:26:29 PM CDT","Mujer","18","Soltero","No","No","54060 ","Derecho Escolarizado","1151","2","No","No","CCH","8.9","90","150","3000","Mi casa","3","2","0","1","3","33.33","Windows","2","17000","3","240","10","5","5","5","3","3","Si"
"2021/10/20 4:26:30 PM CDT","Hombre","19","Soltero","No","No","13310","Derecho Escolarizado","1151","5","Si","Sí","CCH","7.4","240","150","10000","Mi casa","4","4","1","5","3","15.5","Windows","1","15000","3","120","3","5","4","5","1","3","Si"
"2021/10/20 4:27:38 PM CDT","Mujer","17","Soltero","No","No","06220","Derecho Escolarizado","1151","5","Si","Sí","CCH","8","120","300","7000","Mi casa","2","0","1","1","2","41.58","Windows","2","2000","5","120","8","5","5","5","1","1","Si"
"2021/10/20 4:27:39 PM CDT","Mujer","18 ","Tengo pareja","No","No","53810","Derecho Escolarizado","1151","3","Si","Sí","CCH","9.59","60 ","220","6500","Mi casa","4","1","0","1","3","2.75","Windows","2","6000","3","90","8","4","5","4","2","3","Si"
"2021/10/20 4:27:48 PM CDT","Mujer","18","Soltero","No","No","59790","Derecho Escolarizado","1151","1","Si","Sí","CCH","8.86","90","500","7000","Mi casa","3","1","0","1","3","51.02","Windows","1","1500","3","90","5","4","3","4","2","3","Si"
"2021/10/20 4:28:29 PM CDT","Mujer","18","Soltero","No","No","53420","Derecho Escolarizado","1151","3","Si","Sí","CCH","9.32","30","250","3200","Casa de un familiar o amigo","5","2","0","1","4","13.60","Windows","3","1500","5","90","10","5","5","5","3","5","Si"
"2021/10/20 4:28:49 PM CDT","Hombre","18","Tengo pareja","No","No","54900","Derecho Escolarizado","1151","5","Si","No","CCH","7.8","90","300","10000","Mi casa","5","3","0","1","2","12.82","Windows","3","200","4","120","2","2","2","2","1","4","No"
"2021/10/20 4:29:19 PM CDT","Hombre","18","Soltero","No","No","09530","Derecho Escolarizado","1151","5","Si","Sí","Prepa UNAM","7.9","150","250","4800","Mi casa","3","1","0","1","3","22.33","Windows","1","500","4","300","8","5","5","5","2","3","Si"
"2021/10/20 4:29:21 PM CDT","Mujer","18","Soltero","No","No","07010","Derecho Escolarizado","1151","3","Si","Sí","CCH","8.4","90","20","5000","Mi casa","5","0","1","3","2","7.26","MAC OS X","0","10000","3","200","10","5","5","5","3","3","Si"
"2021/10/20 4:29:27 PM CDT","Hombre","21","Tengo pareja","No","No","69006","Derecho Escolarizado","1151","2","Si","Sí","Otro","7.7","150","200","1900","Mi casa","0","0","0","1","3","9.25","Windows","0","2000","4","200","5","5","5","5","3","3","Si"
"2021/10/20 4:29:36 PM CDT","Mujer","19","Soltero","Si","No","07950","Derecho Escolarizado","1151","2","Si","Sí","CCH","7.9","135","200","12000","Mi casa","3","1","0","1","3","39.46","Windows","0","6000","4","150","6","3","2","3","3","3","Si"
"2021/10/20 4:30:05 PM CDT","Mujer","19","Tengo pareja","No","No","54410","Derecho Escolarizado","1151","2","Si","Sí","CCH","8","2 ","500","3000","Casa de un familiar o amigo","3","2","0","1","3","7.21","Windows","0","0","4","300","3","4","4","3","3","4","Si"
"2021/10/20 4:30:07 PM CDT","Hombre","30","Soltero","Si","No","02719","Derecho Escolarizado","1151","1","Si","Sí","Otro","9","80","600.00","4000.00","Casa de un familiar o amigo","1","1","0","1","4","7.74","Windows","1","200.00","1","240","0","1","1","1","5","3","No"
"2021/10/20 4:30:23 PM CDT","Hombre","19","Soltero","Si","No","54120","Derecho Escolarizado","1151","2","Si","Sí","Otro","8.7","120","40","15000","Mi casa","8","3","0","1","3","5.65","Windows","3","30000","4","360","8","5","5","5","4","4","Si"
"2021/10/20 4:30:42 PM CDT","Mujer","18","Soltero","No","No","55709","Derecho Escolarizado","1151","4","Si","Sí","Otro","9.5","120","250","15000","Mi casa","4","2","0","2","3","17.13","Windows","0","10600","3","20","5","5","5","1","3","3","Si"
"2021/10/20 4:31:58 PM CDT","Mujer","24","Tengo pareja","No","Si","53580","Derecho Escolarizado","1151","3","No","No","Otro","8.9","40","250","5000","Mi casa","4","1","0","1","4","7.45","Windows","2","0","4","120","1","3","1","3","3","4","No"
"2021/10/20 4:38:53 PM CDT","Mujer","19","Soltero","No","No","11320","Derecho Escolarizado","1151","3","Si","No","Prepa UNAM","7.13","40 ","50 ","8000","Mi casa","1","1","0","1","5","11.9","MAC OS X","0","100","4","180","8","4","4","3","3","4","Si"
"2021/10/20 4:39:25 PM CDT","Mujer","18","Soltero","No","No","57200","Derecho Escolarizado","1151","3","Si","No","CCH","7.6","120","250","6500","Mi casa","1","0","0","1","5","12.4","Windows","0","500","3","120","5","5","5","5","3","3","Si"
"2021/10/20 6:06:57 PM CDT","Hombre","19","Soltero","No","No","53760","Derecho Escolarizado","1153","2","Si","Sí","CCH","7.7","45","150","6000","Café Internet","6","4","0","2","3","10.32","Windows","1","0","2","60","7","1","1","5","1","4","No"
"2021/10/20 6:07:40 PM CDT","Hombre","18","Soltero","No","No","54955","Derecho Escolarizado","1153","1","Si","Sí","CCH","8","60","350","40000","Mi casa","1","1","1","3","5","100","MAC OS X","0","18000","3","120","100","5","5","5","2","4","Si"
"2021/10/20 6:07:46 PM CDT","Hombre","18","Tengo pareja","No","No","55773","Derecho Escolarizado","1153","3","Si","No","CCH","7.76","100","600","20000","Mi casa","3","0","0","2","5","65.43","Windows","0","0","4","120","20","3","3","4","2","3","Si"
"2021/10/20 6:07:48 PM CDT","Hombre","18","Tengo pareja","Si","No","02719","Derecho Escolarizado","1153","1","Si","Sí","CCH","9.1","20","200","10000","Mi casa","3","0","0","1","2","18.9","Windows","0","8000","3","3 ","3","5","5","5","3","4","Si"
"2021/10/20 6:07:56 PM CDT","Hombre","20","Soltero","No","No","56570","Derecho Escolarizado","1153","3","Si","Sí","CCH","8.0","3","300","40000","Mi casa","4","2","2","4","5","127.78","Windows","0","10000","2","1","5","5","5","5","3","3","Si"
"2021/10/20 6:08:41 PM CDT","Mujer","19","Soltero","No","No","54080","Derecho Escolarizado","1153","3","Si","Sí","CCH","9.6","20","200","4000","Mi casa","2","1","1","2","3","20.43","Windows","0","5000","3","30","2","3","5","1","3","4","Si"
"2021/10/20 6:08:44 PM CDT","Hombre","19","Soltero","No","No","06920","Derecho SUA y ED","1153","5","Si","Sí","CCH","7.56","70","300","9000","Mi casa","2","1","0","0","3","9.66","Windows","1","0","3","3 ","0","4","5","5","5","5","Si"
"2021/10/20 6:08:48 PM CDT","Mujer","18","Soltero","No","No","52975","Derecho Escolarizado","1153","3","Si","Sí","Prepa UNAM","9.4","45","200","13000","Mi casa","3","2","0","2","4"," 121.73","MAC OS X","0","27000","4","120","10","5","5","5","3","3","Si"
